1503599958933,1, -2, 0, 1, -1, -3, -1, -2
1503599958941,-2, -2, 1, 0, 0, 0, -4, 4
1503599958957,0, -1, -1, 0, 1, 1, -3, -5
1503599958963,-3, 0, 0, 0, -1, -2, 0, 0
1503599958979,5, 3, 0, -1, 0, 0, 0, -31
1503599958985,-1, -1, 0, -3, 0, -1, 0, 1
1503599958995,-2, -2, -1, 0, -2, -2, 1, 7
1503599959000,-1, -2, 0, -1, 0, 0, -2, 3
1503599959015,-4, 0, 1, -2, -3, 0, -5, -10
1503599959023,-5, -1, -1, -1, 1, -2, -1, 0
1503599959031,0, -3, -4, -2, 0, 0, 2, 7
1503599959045,1, -2, 4, -1, -2, 0, 0, -1
1503599959053,0, -1, -3, 0, 0, 0, 0, 0
1503599959067,2, 1, -1, 0, -1, -1, -1, -1
1503599959076,0, 0, 0, -2, -2, -1, -1, 8
1503599959083,-3, -2, 0, 0, 0, -1, 1, -2
1503599959091,-1, 1, -1, 0, -2, -1, 1, 3
1503599959108,1, 0, -2, -1, -3, -1, -2, -4
1503599959114,0, -3, -2, -1, 1, 0, -1, 2
1503599959120,4, 2, 0, 0, 0, 0, -1, 1
1503599959135,-3, -1, 0, -2, 0, -1, 0, 1
1503599959143,2, -1, 0, 0, 0, -1, 1, -2
1503599959151,3, -1, -1, 0, 0, -1, 0, -1
1503599959165,-6, -1, -1, -1, -4, 2, 0, 15
1503599959174,-3, 0, -3, 0, 0, -1, -2, 3
1503599959181,1, 1, -3, -3, -1, -1, -2, -2
1503599959195,-3, -1, 0, -2, -2, -1, 1, 0
1503599959203,1, -1, 1, -1, 0, -4, 1, -3
1503599959212,5, -2, -1, 2, 1, -1, 2, 7
1503599959225,-2, -1, -2, -1, -2, 2, 0, 1
1503599959233,-1, 3, 0, 1, -1, -1, -4, -2
1503599959250,-1, -1, -3, 1, 0, 0, -4, -5
1503599959256,-1, -1, -1, -3, -2, -1, -1, -1
1503599959263,-5, -1, 1, 1, 1, 0, 0, -5
1503599959278,-2, 1, 0, -1, -3, -3, -1, 0
1503599959285,1, 2, 2, -1, 0, -1, -3, -2
1503599959293,-3, -2, 0, -2, -2, 0, -1, -3
1503599959309,2, -3, 0, -2, -1, 0, 1, -4
1503599959317,-2, 0, -2, 1, -1, -1, 0, -1
1503599959324,-2, 2, 0, -2, 0, 0, 0, 2
1503599959338,-1, -4, -1, -1, -1, 1, -2, -1
1503599959346,0, 0, -3, -1, -1, -3, -1, 0
1503599959353,-3, 2, 0, 0, -1, -2, -2, 13
1503599959367,-1, -1, -2, -1, -1, 0, -1, 0
1503599959376,2, -2, -3, -3, -2, -1, 2, -7
1503599959384,1, 1, 2, 1, -1, -2, 0, 2
1503599959398,-2, 0, -2, 0, 0, 1, 2, 0
1503599959405,-2, -1, -1, -1, 0, -3, -1, -5
1503599959413,4, 0, 2, 0, 0, -2, 0, -14
1503599959427,-2, -4, -1, 0, -1, -2, -2, -6
1503599959435,-2, -1, -1, -1, -1, -2, 0, 2
1503599959443,1, 0, 20, -1, 0, 0, 3, -3
1503599959458,-1, -2, 14, 1, -2, -1, -3, 2
1503599959465,-2, 1, -24, 0, -2, -1, -2, 2
1503599959475,0, 2, -6, -1, 2, -1, -1, -8
1503599959487,-2, -3, -4, -1, -1, 1, 0, -1
1503599959495,-1, -1, -10, -1, -2, -1, -2, 3
1503599959503,2, -2, -4, -2, -3, 0, 0, -1
1503599959518,-2, -1, -2, -1, 0, -1, -3, 4
1503599959528,0, 4, 2, 0, 1, 0, -2, -15
1503599959534,-1, 1, 3, 0, 0, -1, -1, 2
1503599959547,0, 0, 4, 0, -1, -1, -2, 0
1503599959555,0, 1, 4, 0, 0, -1, -3, -6
1503599959563,-4, 0, 6, 0, -1, 1, 1, 10
1503599959578,1, -2, -8, -1, 1, 0, 1, 5
1503599959586,-2, -1, -6, -2, -1, -2, -2, 0
1503599959593,1, 2, -2, -1, -2, -1, -1, -6
1503599959607,0, 0, -1, -2, -1, -1, 0, -15
1503599959608,-2, -1, -1, -1, 0, -1, 0, -1
1503599959615,-3, -2, -2, -1, -1, -1, 1, 2
1503599959623,0, 0, -2, -1, 2, -2, -5, -13
1503599959638,-1, 0, 2, -1, 0, 0, -1, -13
1503599959645,-2, -2, 0, -1, -1, -1, 0, 5
1503599959653,0, -1, 0, 0, 0, -1, -2, 5
1503599959667,-1, -2, -2, -1, 0, 1, -2, 0
1503599959677,-3, -3, -3, -3, -2, 0, 1, 1
1503599959683,-2, -3, -2, -1, -2, -4, -2, 3
1503599959698,5, 1, 0, 1, -1, -1, 0, -1
1503599959705,1, 2, 1, -1, -1, -1, 1, 2
1503599959713,0, 1, 4, -1, 1, -1, 0, 0
1503599959727,6, -2, -5, 0, -1, -1, 2, -8
1503599959735,-1, 1, 32, 0, -1, -1, -1, 7
1503599959744,-3, -1, 34, -4, -3, -4, -1, 3
1503599959758,-2, 1, -43, -2, -1, 0, -2, -5
1503599959765,3, 0, -33, 0, -1, 2, -2, 2
1503599959773,0, -2, -14, -2, -2, 0, -1, 2
1503599959788,-2, -1, -3, 1, 0, 0, 0, 4
1503599959796,0, -1, 51, 0, 1, -1, 0, -2
1503599959804,1, -1, 11, 0, -1, -3, -3, 0
1503599959818,0, -2, -38, -3, -2, -1, 2, 0
1503599959825,1, 2, 12, -2, -1, -1, -1, 4
1503599959833,0, 0, -13, 1, -2, -2, -1, 0
1503599959848,-1, 1, -1, 1, 0, 1, -4, -8
1503599959855,-4, -5, 8, -2, -2, -1, -2, -6
1503599959863,2, -2, -17, -2, 1, -1, 2, -11
1503599959878,1, -4, -7, 0, 1, 1, 2, 6
1503599959886,-2, 0, -2, 0, -1, -1, -2, 2
1503599959893,-1, 1, 28, 0, -1, -3, -2, -5
1503599959907,-4, -1, -4, -1, 1, 0, 0, -2
1503599959916,-4, 0, -24, -3, -3, -1, -2, -2
1503599959923,0, 0, -5, 0, 0, 0, -1, -2
1503599959938,-1, -1, 16, 0, 0, -1, -1, -3
1503599959952,-2, 0, 28, -1, -3, -2, 1, 5
1503599959954,-10, -1, -26, -2, -2, -1, -4, 8
1503599959967,-1, -3, -21, -2, -1, -2, -1, 3
1503599959975,-1, 3, -8, -3, 0, 1, 0, 0
1503599959983,0, -2, -1, -1, 0, 0, -1, 1
1503599959998,4, -2, 26, 0, 0, -4, -1, -18
1503599960005,-1, -1, -7, 0, 1, 1, 1, -1
1503599960014,1, 2, -9, 1, 0, -1, 1, 6
1503599960027,1, 2, -2, -2, -3, -2, -3, -2
1503599960035,0, 0, 2, -1, 1, 0, 0, 2
1503599960045,-2, -1, -3, -1, -1, -1, 0, 5
1503599960058,1, 1, 2, 0, -1, -2, -1, -3
1503599960065,-6, -1, 1, -1, -1, -1, -1, 2
1503599960074,3, -2, 0, 2, -1, 0, -2, -31
1503599960089,0, -2, 1, -3, -1, -2, -4, -1
1503599960095,1, 0, -4, -1, -1, 0, 0, 12
1503599960103,3, 2, -1, -1, -1, 0, 1, -3
1503599960118,1, -2, 1, -1, -2, -1, 0, 4
1503599960125,-3, 0, 0, -1, 0, -1, 0, 3
1503599960133,-3, -1, 9, -1, -1, -2, 1, 4
1503599960148,-2, 0, -1, 0, -1, 0, 1, 2
1503599960156,1, 2, -10, 1, 1, -2, -1, -9
1503599960170,1, 0, -5, -2, -2, -2, -4, -4
1503599960179,-2, 1, 7, -1, -2, 0, -4, 11
1503599960186,4, -1, 2, 1, -2, -1, 2, 0
1503599960200,-1, -1, -11, -2, 0, 0, 0, 4
1503599960207,-3, 0, -3, -2, -1, 0, 0, 2
1503599960215,-1, 0, 15, -2, 0, 0, 2, -1
1503599960230,3, 2, -1, 0, -2, 0, 0, -1
1503599960238,-1, -2, -11, -2, -1, -1, -2, -1
1503599960247,-7, 1, -1, -1, 0, -1, -2, -5
1503599960260,-1, 0, -2, -1, -1, -1, -3, 1
1503599960267,-2, -2, 0, 0, 1, -1, -1, -1
1503599960275,0, 0, 2, -1, 0, 0, 0, -3
1503599960290,-6, -2, 2, -2, -2, -1, -1, 8
1503599960298,-1, -1, -4, 0, -1, -1, 0, 4
1503599960305,-1, -1, 1, 0, -1, 0, -3, 1
1503599960327,3, 0, 0, 0, -1, 0, -1, -1
1503599960328,1, -2, -2, 0, -2, -1, 0, -6
1503599960335,-1, 2, 0, -1, -2, -2, -1, -1
1503599960350,-4, 0, 2, 1, -1, -2, -2, -14
1503599960358,-2, -2, -1, -1, 1, -1, 0, 4
1503599960365,2, -1, -1, -2, 0, 0, -2, -7
1503599960381,0, -1, 1, 0, 1, -1, 0, -4
1503599960388,2, -1, 0, -2, 0, -1, 1, 4
1503599960395,2, 0, 0, 2, -1, -1, -2, -3
1503599960410,1, 0, 1, -1, -1, 0, 0, -19
1503599960418,-3, 0, 2, -1, -1, -1, 1, 6
1503599960425,-2, 2, -1, 0, 0, -2, 0, 1
1503599960440,0, -1, -2, -2, -2, 0, -1, -4
1503599960447,-1, -3, 0, -4, -1, -1, 2, 21
1503599960456,0, 1, -2, 0, -1, -2, 0, 7
1503599960470,1, 3, 2, -1, -1, -3, -2, 0
1503599960478,-1, -2, -1, 0, 1, -2, -1, -3
1503599960485,-1, -1, 31, -1, -2, 2, 0, 3
1503599960500,0, 1, -5, -4, -2, 0, -2, -6
1503599960507,-4, -2, -30, -3, -1, -1, -3, 9
1503599960515,-2, -2, -11, 0, 0, -2, 0, 4
1503599960530,-2, -3, -2, 0, -2, 0, 0, -2
1503599960538,-1, -2, -3, -2, -2, -2, -1, 9
1503599960548,-1, -1, -2, -1, 0, -1, 0, -1
1503599960560,-1, -1, 1, 1, 0, 0, -2, -3
1503599960567,0, 1, -1, 0, -1, -2, -1, -4
1503599960575,-2, 1, 4, -1, -1, 0, 0, -4
1503599960590,1, -2, 69, 1, -1, -1, -1, -5
1503599960598,1, -2, -18, -1, -1, 0, -1, -5
1503599960605,0, 0, -45, 0, 1, -1, 0, -4
1503599960620,-8, -1, -19, -2, -1, 0, 0, 3
1503599960627,6, -1, -4, 0, 1, 1, 2, -2
1503599960636,1, 1, 5, -3, -2, -2, -2, -2
1503599960650,-1, 0, 2, 0, 1, 0, -2, 1
1503599960658,2, 2, 10, 1, 0, 1, -1, 0
1503599960665,-2, -1, -14, -2, 1, 0, 1, 2
1503599960682,-3, -1, 10, -2, -2, -1, 0, -1
1503599960687,-4, -1, -6, 0, -3, 0, -1, -2
1503599960695,-1, -2, 2, 0, 1, 0, 0, -2
1503599960710,-3, -2, -5, -1, -1, 0, -3, 1
1503599960718,-1, -2, 1, 0, -1, 0, 0, 1
1503599960725,-5, -1, -2, -1, -3, -1, -4, 5
1503599960740,1, -1, 0, 0, -2, -1, -2, -1
1503599960749,-2, 0, -2, 0, -2, -3, -1, -2
1503599960755,1, 1, 2, -1, -1, -1, -2, 2
1503599960770,3, -2, -4, -1, 1, -2, 1, -1
1503599960778,-1, 2, 2, -1, 0, -2, 1, -3
1503599960787,1, -1, -1, -3, -1, 0, -1, 0
1503599960800,-1, -1, 0, -2, -1, 0, 0, 2
1503599960807,-1, 1, 1, 0, 1, 0, -3, -3
1503599960816,-1, -2, -2, -1, 0, 0, -3, -5
1503599960830,0, 0, -1, 1, -2, -2, 2, -1
1503599960845,-1, 2, 0, -2, -2, -1, 0, -3
1503599960846,-5, -1, 0, 0, -1, -2, -5, -2
1503599960860,-1, -1, 0, 0, -1, -1, -1, -2
1503599960867,4, 4, 3, 0, 0, -1, -1, -3
1503599960875,-2, -4, -1, 0, -1, 0, -1, 0
1503599960890,3, -3, -5, -1, 0, 0, 1, 7
1503599960898,-1, 0, -4, -1, -2, -1, 2, 17
1503599960905,0, -1, -2, -1, -2, -1, -2, -2
1503599960921,0, 1, 2, -1, -1, -1, -3, -13
1503599960929,0, 1, 2, -1, 1, -1, 2, 0
1503599960938,0, 1, 2, 2, 1, -1, -2, 0
1503599960939,-1, -1, 0, -1, 0, -1, -3, -4
1503599960951,-2, -2, -3, 0, 1, 0, -2, -7
1503599960958,5, -1, 1, -2, 0, 0, 3, 3
1503599960965,-4, -3, 15, -2, -2, 0, -3, 1
1503599960983,1, 0, -6, -1, -1, -1, 1, -3
1503599960988,-1, 0, -14, 0, 0, -2, 0, 0
1503599960996,-1, -1, -1, -1, -2, -3, -2, -3
1503599961010,-1, 2, -4, -1, 1, 0, -1, -12
1503599961018,-3, -1, 1, -1, 1, -1, -2, 2
1503599961026,-3, 0, -1, 0, -2, -1, -1, -1
1503599961041,-7, -1, -1, -3, -3, 0, -1, -3
1503599961050,-1, 0, 2, -1, 0, -1, -1, -2
1503599961060,2, -1, 2, 0, -1, -1, -1, -1
1503599961070,0, -1, -2, -4, -2, -1, 0, 5
1503599961078,1, 2, 2, 1, -1, -1, -3, 1
1503599961093,0, -1, 1, -1, -1, -2, -2, -3
1503599961100,-1, -3, 0, 1, 2, 0, -2, 3
1503599961108,-1, 0, -3, -2, 1, -2, -2, -1
1503599961126,-7, 0, -1, -1, 0, -2, -1, -4
1503599961129,-4, -4, -3, -2, 0, -3, 0, 2
1503599961138,8, -2, -3, -2, 1, 1, 4, 4
1503599961152,0, 1, -2, -1, -1, 1, -2, 1
1503599961160,-2, 0, -1, -2, -2, -1, -2, -5
1503599961168,5, -1, -2, 1, -1, 0, 2, 6
1503599961185,-2, -1, 1, 1, -1, -3, -2, 3
1503599961191,0, 1, 1, 0, -1, -1, 0, -8
1503599961198,-2, -1, -1, -2, 0, -2, -1, 0
1503599961212,-2, 0, -2, -2, -2, 0, -3, -2
1503599961221,-1, -1, -1, 0, -1, 0, -2, -5
1503599961235,-1, 1, -2, 0, -1, 0, 0, -1
1503599961243,6, 2, 0, 1, 0, -1, 0, 2
1503599961261,-3, 0, -1, -3, 0, 0, -2, 4
1503599961272,-2, 0, -1, -1, 0, 0, 0, 7
1503599961280,2, 1, 0, 0, 0, -1, -1, 2
1503599961288,-1, -3, -3, -2, -3, -1, -2, -8
1503599961303,-1, 2, 0, 0, 0, 0, -3, -7
1503599961309,-2, -4, -2, -1, -2, -2, -2, 1
1503599961310,2, 1, 0, 0, 0, -1, -1, 0
1503599961318,-4, -1, -1, 0, -2, 0, 0, 4
1503599961332,-2, 0, -3, -1, -1, -2, 0, -1
1503599961341,-5, -1, -1, -1, -2, -1, -2, -7
1503599961348,-1, -3, 0, -1, -2, 0, -1, 0
1503599961363,-2, -2, -1, -2, 0, 0, 1, 1
1503599961369,3, 0, -1, -1, 0, -1, 0, -6
1503599961378,0, -3, -2, 0, -2, -1, -2, -4
1503599961395,-5, 1, 0, -3, 1, -1, -1, 1
1503599961400,3, 2, 1, 0, 0, 1, 2, -7
1503599961410,1, 0, -3, 1, -1, 0, 0, 2
1503599961423,2, -2, -1, -1, -1, 1, 0, -1
1503599961430,-1, 1, 2, 0, -2, -1, 2, 1
1503599961438,0, 0, -1, -3, 0, -1, -2, 4
1503599961452,1, 2, -3, -1, 1, 0, 0, 0
1503599961461,-2, 1, 0, -2, -2, -1, 0, 1
1503599961468,3, -2, 0, 0, -2, -2, -1, 1
1503599961486,1, 0, -1, -2, -1, -2, 1, 2
1503599961490,0, -4, 0, 0, -1, 1, 1, 5
1503599961499,-1, 0, -2, -1, -1, -1, 0, 1
1503599961512,-5, 0, 0, -2, 0, 1, -2, 8
1503599961520,-4, -3, -2, -1, -1, 0, 0, -3
1503599961528,-3, -1, -1, -2, 0, -2, -2, -2
1503599961543,-3, -2, -1, 1, -2, -2, 1, 2
1503599961549,2, -1, -1, -1, -2, -1, -5, -6
1503599961558,0, -2, -1, -2, -1, -2, -1, -3
1503599961572,-1, 0, -1, 0, 0, -1, -1, -3
1503599961580,2, 0, -2, 0, -3, 1, -2, 1
1503599961588,-4, 1, 1, 1, 0, -1, 1, 10
1503599961603,-6, -2, -2, -1, -1, -2, -2, -1
1503599961609,5, -1, 0, -3, 0, 1, -1, -15
1503599961610,-1, 1, 0, -1, -2, -1, -3, 0
1503599961620,0, 3, -1, 0, 1, -2, -1, 4
1503599961632,-4, -3, -3, 0, 2, 0, -1, -4
1503599961640,0, 0, 0, -1, 0, -1, -1, -5
1503599961648,2, 0, -1, -1, -1, 0, -1, -4
1503599961663,-3, -2, 1, -2, 1, -1, -1, -4
1503599961669,-1, -1, 0, -2, -1, -1, -2, -8
1503599961687,0, -1, -1, -2, -1, 0, -3, -7
1503599961692,-2, 1, -2, -1, -1, 0, -3, -7
1503599961700,-1, 0, -1, 0, -1, -2, 0, 5
1503599961708,-1, 1, 0, -2, -1, -2, -2, -10
1503599961724,-1, -1, 0, 0, -2, 2, 0, 1
1503599961730,-3, -3, -2, 1, 0, -1, -1, 2
1503599961738,-1, -2, -2, -2, -1, 0, -2, -4
1503599961754,2, 0, -1, -1, -1, 0, 1, -1
1503599961760,-2, -1, -1, 0, 1, -1, -2, -1
1503599961768,3, -2, -2, -2, -3, -2, 1, 3
1503599961783,1, 0, -1, -3, -2, -1, 1, -3
1503599961791,-4, -1, -1, -2, -2, -1, -1, 2
1503599961798,-1, 0, 0, 0, 0, -1, 1, 1
1503599961812,4, -1, 1, -1, -1, -2, -2, -8
1503599961822,-2, 0, 0, 0, -1, -1, -2, 1
1503599961829,0, 3, 2, 0, -1, -1, -2, 1
1503599961843,1, -1, 1, 0, -3, 0, 1, -2
1503599961849,-2, -1, -4, 0, 1, 0, 0, 8
1503599961859,-2, -3, -4, -2, 0, -1, 0, -1
1503599961873,0, 0, -2, -3, 0, 0, -1, -1
1503599961880,0, -1, -2, -2, 0, -3, -3, -3
1503599961897,0, 1, -3, -1, -1, -1, 1, 0
1503599961903,0, 3, 1, -1, 0, -2, -2, -3
1503599961911,-3, -5, -2, -1, -1, -1, 0, -5
1503599961918,-1, 0, -1, 0, -1, -2, -1, 3
1503599961934,1, -1, 2, -1, -2, 1, 0, -3
1503599961940,-2, 1, 0, -1, 1, -1, -1, 0
1503599961959,1, 0, 0, 0, 0, 0, 0, 0
1503599961963,0, -1, -1, -1, -1, 1, 0, -1
1503599961964,-2, 0, 0, -1, -1, -1, -3, -2
1503599961971,-1, 1, -1, 1, -2, -1, 0, 1
1503599961978,1, -1, 0, 1, 0, 0, -2, 3
1503599961995,4, -1, -1, 1, 1, -2, 0, -1
1503599962000,-1, -3, -2, -2, -2, 1, 1, 2
1503599962016,-2, 0, -2, -1, -2, -2, -4, -1
1503599962023,-4, -2, -3, 0, -1, 0, 2, 4
1503599962031,0, 0, -3, -3, 0, -1, -1, 2
1503599962045,5, 1, -1, -2, -1, 0, -2, -3
1503599962055,-1, 0, -1, 0, 0, -1, 0, 0
1503599962061,-1, 1, 1, -2, -1, 0, -1, -1
1503599962076,-2, -2, -1, -1, -1, -2, 0, 5
1503599962083,0, -3, -2, 0, -1, -2, 2, -3
1503599962093,-3, 0, 0, -2, -3, 1, -2, 0
1503599962105,1, -2, -1, -1, 2, -1, -3, -4
1503599962113,0, -1, 2, 0, 3, -1, 1, -3
1503599962122,-2, -2, -2, -3, -3, -1, 0, 4
1503599962123,0, 0, -2, 0, -1, -1, 1, -7
1503599962136,-4, -1, -4, -1, -2, -2, -1, -3
1503599962143,-1, 2, 0, -1, -3, -1, -1, 4
