1503686425872,-0.305,-0.124,-0.260,-0.907,+0.573,+0.074,-0.805,-1.312,+0.125,+0.250
1503686425894,-0.305,-0.124,-0.260,-0.907,+0.578,+0.078,-0.805,-1.125,-0.438,+0.250
1503686425910,-0.305,-0.124,-0.260,-0.907,+0.581,+0.074,-0.805,-1.062,-0.500,+0.438
1503686425933,-0.305,-0.124,-0.260,-0.907,+0.569,+0.075,-0.808,-1.125,-0.375,+0.312
1503686425954,-0.305,-0.124,-0.260,-0.907,+0.572,+0.076,-0.807,-1.125,-0.062,+0.312
1503686425976,-0.305,-0.124,-0.260,-0.908,+0.572,+0.081,-0.817,-1.188,+0.062,+0.500
1503686425992,-0.305,-0.124,-0.260,-0.908,+0.573,+0.075,-0.810,-1.000,+0.562,+0.500
1503686426014,-0.305,-0.124,-0.261,-0.907,+0.575,+0.074,-0.805,-0.875,+0.812,+0.562
1503686426037,-0.305,-0.124,-0.261,-0.907,+0.576,+0.073,-0.806,-1.062,+0.750,+0.438
1503686426052,-0.305,-0.124,-0.261,-0.907,+0.579,+0.073,-0.806,-1.062,+0.312,+0.312
1503686426074,-0.305,-0.124,-0.261,-0.907,+0.578,+0.074,-0.808,-1.062,+0.188,+0.250
1503686426098,-0.305,-0.124,-0.261,-0.907,+0.578,+0.075,-0.805,-1.000,-0.438,+0.188
1503686426112,-0.305,-0.124,-0.261,-0.907,+0.576,+0.075,-0.804,-1.062,-0.250,+0.250
1503686426135,-0.305,-0.124,-0.261,-0.907,+0.575,+0.077,-0.807,-1.312,-0.500,+0.062
1503686426156,-0.305,-0.124,-0.261,-0.907,+0.571,+0.074,-0.808,-1.250,-0.250,+0.438
1503686426173,-0.305,-0.124,-0.261,-0.907,+0.569,+0.074,-0.800,-1.188,-0.062,+0.375
1503686426194,-0.305,-0.124,-0.261,-0.907,+0.576,+0.075,-0.802,-1.250,+0.125,+0.312
1503686426217,-0.305,-0.124,-0.261,-0.907,+0.577,+0.076,-0.809,-1.188,+0.188,+0.312
1503686426232,-0.305,-0.124,-0.261,-0.907,+0.578,+0.075,-0.812,-1.188,-0.312,+0.250
1503686426254,-0.305,-0.124,-0.261,-0.907,+0.573,+0.075,-0.799,-1.125,-0.062,+0.188
1503686426277,-0.305,-0.124,-0.261,-0.907,+0.571,+0.076,-0.804,-1.250,+0.000,+0.438
1503686426292,-0.305,-0.124,-0.261,-0.907,+0.575,+0.079,-0.810,-1.125,+0.125,+0.375
1503686426314,-0.305,-0.124,-0.261,-0.907,+0.575,+0.071,-0.809,-1.000,+0.688,+0.562
1503686426338,-0.305,-0.124,-0.261,-0.907,+0.581,+0.076,-0.807,-1.125,+0.188,+0.250
1503686426352,-0.305,-0.124,-0.261,-0.907,+0.576,+0.078,-0.804,-1.062,+0.125,+0.312
1503686426374,-0.305,-0.124,-0.261,-0.907,+0.574,+0.074,-0.808,-1.125,+0.062,+0.312
1503686426399,-0.305,-0.124,-0.261,-0.907,+0.577,+0.076,-0.806,-1.188,+0.438,+0.375
1503686426413,-0.305,-0.124,-0.261,-0.907,+0.573,+0.076,-0.805,-1.062,+0.438,+0.375
1503686426436,-0.305,-0.124,-0.261,-0.907,+0.578,+0.076,-0.803,-1.062,+0.438,+0.438
1503686426456,-0.305,-0.124,-0.261,-0.907,+0.574,+0.075,-0.800,-1.000,+0.438,+0.500
1503686426473,-0.305,-0.124,-0.261,-0.907,+0.578,+0.074,-0.805,-0.875,+0.188,+0.375
1503686426495,-0.305,-0.124,-0.261,-0.907,+0.576,+0.072,-0.801,-0.875,+0.562,+0.375
1503686426516,-0.305,-0.124,-0.261,-0.907,+0.578,+0.075,-0.806,-1.062,+0.062,+0.125
1503686426533,-0.305,-0.124,-0.261,-0.907,+0.579,+0.076,-0.804,-1.188,+0.125,+0.250
1503686426555,-0.305,-0.124,-0.261,-0.907,+0.576,+0.079,-0.807,-1.188,-0.312,+0.312
1503686426577,-0.305,-0.124,-0.261,-0.907,+0.575,+0.073,-0.806,-1.250,-0.375,+0.375
1503686426593,-0.305,-0.124,-0.261,-0.907,+0.576,+0.073,-0.808,-1.250,-0.188,+0.250
1503686426615,-0.305,-0.124,-0.261,-0.907,+0.576,+0.074,-0.803,-1.125,-0.375,+0.125
1503686426637,-0.305,-0.124,-0.261,-0.907,+0.573,+0.073,-0.805,-1.312,-0.188,+0.188
1503686426653,-0.305,-0.124,-0.261,-0.907,+0.576,+0.079,-0.798,-1.250,-0.125,+0.188
1503686426676,-0.305,-0.124,-0.261,-0.907,+0.578,+0.076,-0.804,-1.062,-0.250,+0.312
1503686426696,-0.305,-0.124,-0.261,-0.907,+0.578,+0.078,-0.802,-1.062,-0.062,+0.438
1503686426712,-0.305,-0.124,-0.261,-0.907,+0.578,+0.076,-0.799,-1.188,-0.188,+0.188
1503686426735,-0.305,-0.124,-0.261,-0.907,+0.574,+0.073,-0.809,-1.000,+0.250,+0.250
1503686426756,-0.305,-0.124,-0.261,-0.907,+0.577,+0.076,-0.802,-1.125,-0.125,+0.250
1503686426772,-0.305,-0.124,-0.261,-0.907,+0.580,+0.070,-0.803,-1.062,-0.312,+0.188
1503686426795,-0.305,-0.124,-0.261,-0.907,+0.580,+0.075,-0.807,-1.312,+0.000,+0.125
1503686426816,-0.305,-0.124,-0.261,-0.907,+0.578,+0.074,-0.806,-1.188,-0.250,+0.000
1503686426835,-0.305,-0.124,-0.261,-0.907,+0.580,+0.071,-0.796,-1.250,-0.625,+0.250
1503686426855,-0.305,-0.124,-0.261,-0.907,+0.577,+0.078,-0.802,-1.250,-0.812,+0.000
1503686426877,-0.305,-0.124,-0.261,-0.907,+0.582,+0.074,-0.807,-1.375,-1.000,+0.062
1503686426893,-0.305,-0.124,-0.261,-0.907,+0.577,+0.075,-0.808,-1.375,-1.188,+0.312
1503686426914,-0.305,-0.124,-0.261,-0.907,+0.579,+0.075,-0.804,-1.438,-1.562,+0.188
1503686426936,-0.306,-0.124,-0.260,-0.907,+0.581,+0.075,-0.806,-1.188,-1.438,+0.312
1503686426952,-0.306,-0.124,-0.260,-0.907,+0.575,+0.071,-0.806,-1.375,-1.375,+0.188
1503686426975,-0.306,-0.124,-0.260,-0.908,+0.572,+0.075,-0.806,-1.312,-1.438,+0.000
1503686426996,-0.306,-0.124,-0.260,-0.908,+0.571,+0.077,-0.807,-1.375,-0.625,+0.062
1503686427013,-0.306,-0.124,-0.260,-0.908,+0.572,+0.077,-0.813,-1.312,-0.188,+0.000
1503686427036,-0.306,-0.124,-0.260,-0.908,+0.572,+0.078,-0.810,-1.250,+0.062,+0.125
1503686427056,-0.306,-0.124,-0.260,-0.908,+0.576,+0.077,-0.803,-1.000,-0.062,+0.188
1503686427073,-0.306,-0.124,-0.260,-0.908,+0.573,+0.075,-0.808,-1.000,+0.000,+0.250
1503686427094,-0.306,-0.124,-0.260,-0.908,+0.579,+0.076,-0.809,-1.000,+0.000,+0.250
1503686427116,-0.306,-0.124,-0.260,-0.908,+0.575,+0.075,-0.807,-1.125,-0.375,+0.312
1503686427132,-0.306,-0.124,-0.260,-0.908,+0.574,+0.076,-0.808,-1.000,-0.812,+0.250
1503686427154,-0.306,-0.124,-0.260,-0.908,+0.575,+0.075,-0.806,-1.125,-0.625,+0.188
1503686427176,-0.306,-0.124,-0.260,-0.908,+0.569,+0.077,-0.811,-1.250,-0.500,+0.062
1503686427192,-0.306,-0.124,-0.260,-0.908,+0.571,+0.070,-0.807,-1.125,-0.562,+0.125
1503686427215,-0.306,-0.124,-0.260,-0.908,+0.572,+0.078,-0.805,-1.188,-0.500,+0.000
1503686427239,-0.306,-0.124,-0.260,-0.908,+0.574,+0.080,-0.800,-1.250,-0.375,+0.062
1503686427252,-0.306,-0.124,-0.260,-0.908,+0.574,+0.073,-0.809,-1.188,-0.375,+0.125
1503686427275,-0.306,-0.124,-0.260,-0.908,+0.574,+0.074,-0.809,-1.125,-0.562,+0.125
1503686427296,-0.306,-0.124,-0.260,-0.908,+0.574,+0.075,-0.812,-1.188,-0.500,+0.125
1503686427313,-0.306,-0.124,-0.260,-0.908,+0.572,+0.080,-0.813,-1.188,-0.500,+0.000
1503686427334,-0.306,-0.124,-0.260,-0.908,+0.568,+0.077,-0.809,-1.000,+0.000,+0.250
1503686427358,-0.306,-0.124,-0.260,-0.908,+0.565,+0.075,-0.809,-0.938,+0.250,+0.312
1503686427373,-0.306,-0.124,-0.260,-0.908,+0.572,+0.075,-0.807,-1.000,+0.688,+0.562
1503686427410,-0.306,-0.124,-0.260,-0.908,+0.578,+0.073,-0.808,-0.812,+0.500,+0.375
1503686427417,-0.306,-0.124,-0.260,-0.908,+0.578,+0.073,-0.810,-0.875,+0.312,+0.125
1503686427433,-0.306,-0.124,-0.260,-0.908,+0.577,+0.073,-0.804,-1.000,-0.312,+0.125
1503686427455,-0.306,-0.124,-0.260,-0.908,+0.573,+0.072,-0.811,-1.000,-0.500,-0.062
1503686427477,-0.306,-0.124,-0.260,-0.908,+0.575,+0.073,-0.801,-1.250,-0.062,-0.062
1503686427492,-0.306,-0.124,-0.260,-0.908,+0.566,+0.077,-0.805,-1.188,-0.438,-0.062
1503686427515,-0.306,-0.124,-0.260,-0.908,+0.568,+0.075,-0.812,-1.188,+0.188,+0.188
1503686427537,-0.306,-0.124,-0.260,-0.908,+0.578,+0.076,-0.805,-1.062,+0.250,+0.438
1503686427552,-0.306,-0.124,-0.260,-0.908,+0.573,+0.079,-0.802,-1.250,+0.375,+0.312
1503686427575,-0.306,-0.124,-0.260,-0.908,+0.577,+0.076,-0.808,-1.125,+0.188,+0.438
1503686427598,-0.306,-0.124,-0.260,-0.908,+0.574,+0.075,-0.804,-1.062,+0.000,+0.312
1503686427613,-0.306,-0.124,-0.260,-0.908,+0.577,+0.075,-0.805,-1.125,+0.188,+0.312
1503686427635,-0.306,-0.124,-0.260,-0.908,+0.578,+0.072,-0.804,-1.125,-0.062,+0.375
1503686427657,-0.306,-0.124,-0.260,-0.908,+0.571,+0.077,-0.803,-1.125,+0.125,+0.188
1503686427674,-0.306,-0.124,-0.260,-0.908,+0.571,+0.077,-0.807,-1.188,+0.438,+0.438
1503686427695,-0.306,-0.124,-0.260,-0.908,+0.574,+0.081,-0.808,-1.125,+0.562,+0.375
1503686427717,-0.306,-0.124,-0.260,-0.908,+0.573,+0.079,-0.807,-0.938,+0.438,+0.438
1503686427732,-0.306,-0.124,-0.260,-0.908,+0.576,+0.078,-0.807,-1.000,-0.062,+0.375
1503686427755,-0.306,-0.124,-0.260,-0.908,+0.573,+0.076,-0.800,-0.938,+0.125,+0.375
1503686427778,-0.306,-0.124,-0.260,-0.908,+0.576,+0.074,-0.809,-1.062,+0.062,+0.500
1503686427792,-0.306,-0.124,-0.260,-0.908,+0.577,+0.075,-0.807,-0.938,+0.250,+0.312
1503686427815,-0.306,-0.124,-0.260,-0.908,+0.580,+0.072,-0.805,-1.000,+0.125,+0.312
1503686427837,-0.306,-0.124,-0.260,-0.908,+0.576,+0.075,-0.807,-1.125,-0.062,+0.125
1503686427852,-0.306,-0.124,-0.260,-0.908,+0.577,+0.074,-0.804,-1.312,-0.062,-0.062
1503686427877,-0.306,-0.124,-0.260,-0.908,+0.577,+0.077,-0.809,-1.188,-0.062,+0.188
1503686427897,-0.306,-0.124,-0.260,-0.908,+0.574,+0.077,-0.810,-1.250,+0.125,+0.062
1503686427919,-0.306,-0.124,-0.260,-0.908,+0.573,+0.075,-0.806,-1.312,+0.062,+0.250
1503686427935,-0.306,-0.124,-0.260,-0.908,+0.578,+0.077,-0.812,-1.312,+0.125,+0.438
1503686427957,-0.306,-0.124,-0.260,-0.908,+0.582,+0.075,-0.810,-1.125,-0.062,+0.375
1503686427973,-0.306,-0.124,-0.260,-0.908,+0.575,+0.077,-0.805,-1.250,-0.312,+0.250
1503686427995,-0.306,-0.124,-0.260,-0.908,+0.572,+0.080,-0.799,-1.250,-0.188,+0.312
1503686428018,-0.306,-0.124,-0.260,-0.908,+0.571,+0.079,-0.804,-1.062,-0.125,+0.500
1503686428033,-0.306,-0.124,-0.260,-0.908,+0.578,+0.075,-0.811,-0.938,+0.500,+0.688
1503686428055,-0.306,-0.124,-0.260,-0.908,+0.575,+0.079,-0.806,-1.000,+0.562,+0.438
1503686428078,-0.306,-0.124,-0.260,-0.908,+0.576,+0.076,-0.808,-1.000,+0.375,+0.500
1503686428092,-0.306,-0.124,-0.260,-0.908,+0.577,+0.070,-0.812,-1.062,+0.312,+0.375
1503686428115,-0.306,-0.124,-0.260,-0.908,+0.581,+0.075,-0.802,-0.938,+0.250,+0.375
1503686428137,-0.306,-0.124,-0.260,-0.908,+0.579,+0.072,-0.803,-1.000,-0.250,+0.375
1503686428153,-0.306,-0.124,-0.260,-0.908,+0.578,+0.074,-0.806,-1.125,-0.375,+0.062
1503686428179,-0.306,-0.124,-0.260,-0.908,+0.573,+0.075,-0.806,-1.125,-0.562,+0.250
1503686428197,-0.306,-0.124,-0.260,-0.908,+0.576,+0.073,-0.801,-1.125,-0.125,+0.188
1503686428216,-0.306,-0.124,-0.260,-0.908,+0.576,+0.077,-0.803,-1.188,-0.062,+0.125
1503686428235,-0.306,-0.124,-0.260,-0.908,+0.582,+0.077,-0.807,-1.250,-0.438,+0.375
1503686428257,-0.306,-0.124,-0.260,-0.908,+0.576,+0.078,-0.809,-1.250,-0.188,+0.125
1503686428272,-0.306,-0.124,-0.260,-0.908,+0.575,+0.077,-0.808,-1.312,-0.312,+0.438
1503686428295,-0.306,-0.124,-0.260,-0.908,+0.571,+0.075,-0.802,-1.188,+0.062,+0.375
1503686428320,-0.306,-0.124,-0.260,-0.908,+0.577,+0.082,-0.801,-1.188,+0.000,+0.312
1503686428333,-0.306,-0.124,-0.260,-0.908,+0.578,+0.072,-0.792,-1.062,+0.000,+0.500
1503686428357,-0.306,-0.124,-0.260,-0.908,+0.575,+0.077,-0.806,-1.125,+0.250,+0.375
1503686428381,-0.306,-0.124,-0.260,-0.908,+0.578,+0.071,-0.809,-1.062,-0.250,+0.250
1503686428392,-0.306,-0.124,-0.260,-0.908,+0.573,+0.078,-0.800,-1.000,+0.312,+0.312
1503686428415,-0.306,-0.124,-0.260,-0.908,+0.580,+0.076,-0.803,-1.062,+0.062,+0.312
