1503688257362,-1, 0, -3, -3, 0, -1, 0, -3
1503688257369,0, -1, -1, -1, -3, -1, -1, 1
1503688257376,0, 0, 0, 1, 0, 1, 0, -2
1503688257390,-1, -1, -1, 1, 0, 2, 1, 0
1503688257400,0, 0, 0, 0, 0, 1, -2, -1
1503688257407,1, 1, 0, -2, -2, -2, -3, -2
1503688257421,-3, -2, -1, -2, 1, -1, 0, 0
1503688257428,1, -2, 2, 0, -1, -2, 1, 1
1503688257436,2, -1, 0, -1, 0, -1, -1, -1
1503688257456,-1, -1, -2, -2, -3, 0, -1, -2
1503688257458,-1, -2, -3, -1, -1, 1, 1, 0
1503688257466,-1, 0, -2, -2, 1, 0, -1, -1
1503688257482,0, -1, 1, 0, -1, 0, 0, 0
1503688257488,1, -3, -1, -1, -3, -1, -2, 0
1503688257496,0, -2, -2, 1, 0, -1, -1, 0
1503688257510,-3, 0, 0, 0, 1, -1, 0, -2
1503688257519,-2, -2, -1, -1, -2, 0, -2, -3
1503688257526,0, -1, 0, -1, 1, 0, 1, -2
1503688257541,2, -1, -1, 0, 1, -3, 0, -3
1503688257548,0, 0, 1, -2, -1, 1, -4, -2
1503688257556,-3, 0, -1, -1, -2, 1, -2, 0
1503688257571,-1, 1, 1, 1, -1, -3, 0, 0
1503688257580,0, 0, 1, -1, -1, -3, 0, 0
1503688257586,-1, -1, -1, -1, 1, -1, -2, -1
1503688257601,-3, -2, -3, -1, -3, 0, 0, 0
1503688257608,-2, -3, -1, 0, 0, -1, -2, 1
1503688257616,2, 0, -1, -1, 0, 1, -2, 0
1503688257631,-2, -2, -1, 0, -3, 0, 1, 0
1503688257639,0, -1, 0, 0, 0, -2, 0, 1
1503688257649,-1, -1, -1, 0, -1, 0, 0, -1
1503688257661,-3, 0, 1, 0, -1, 0, -3, 0
1503688257662,-2, -4, -1, -1, -2, -2, -2, -1
1503688257668,2, 1, 1, -3, 1, -1, 1, -3
1503688257676,-1, -1, 0, 0, -1, -1, 1, 0
1503688257691,-1, -2, -2, 1, 1, -1, 0, 2
1503688257699,-1, -3, -3, -1, 1, 1, -2, -2
1503688257706,1, 0, -1, -3, -5, 0, 1, -1
1503688257721,-2, 0, -2, 0, -1, -1, 0, -1
1503688257729,-2, 0, -2, -2, -1, -1, -4, 0
1503688257736,0, -1, 1, 0, 0, 0, 0, 0
1503688257752,-2, 0, -3, -1, 2, -1, -2, 1
1503688257759,-3, 0, 1, -2, -2, 1, 0, 0
1503688257774,-2, -5, -2, -1, 0, 0, -2, -1
1503688257781,-2, 0, 0, -1, -2, -1, 1, -1
1503688257789,1, -1, 0, 1, 0, -1, 0, -2
1503688257804,0, -1, 0, 0, -3, -1, 0, 0
1503688257812,-1, 0, 2, -1, -1, 0, 0, 0
1503688257819,0, -2, -1, -3, 2, -1, -1, -1
1503688257834,2, 1, -1, -1, -2, -1, -1, 1
1503688257841,-1, -1, -2, -1, 0, -1, -1, 0
1503688257849,0, 1, 1, 1, -3, -1, 1, 2
1503688257864,1, -1, -2, 0, -1, -4, -2, 0
1503688257872,-1, -2, 0, -2, 0, 0, 1, -3
1503688257879,-1, 0, 0, 1, -1, 0, 0, -2
1503688257894,-2, 0, -3, 1, -1, -1, -1, -3
1503688257901,-2, 0, 0, 0, 0, -1, -1, 0
1503688257909,0, 1, 0, -2, -1, -3, -1, -2
1503688257924,0, -1, -1, -1, -1, 1, -1, -1
1503688257932,-1, 0, 1, -2, 1, -1, 0, 0
1503688257939,1, -1, -1, 1, -2, -1, -2, -1
1503688257954,-1, 1, 0, 0, 0, -1, -3, 1
1503688257961,0, -3, -2, -2, -3, -1, -3, -1
1503688257969,-2, -1, -3, 0, -1, 0, -2, -2
1503688257984,-3, 0, 0, 0, 3, 0, 2, 0
1503688257992,-1, -3, 0, 0, 1, -1, 0, -4
1503688257999,-1, 1, -2, -1, -1, -1, -2, -4
1503688258016,-2, 0, 0, -2, 0, 1, 1, -1
1503688258021,0, -1, -1, 1, 0, -2, -1, -2
1503688258029,2, 1, 0, -1, -1, -1, 0, 0
1503688258044,-1, 0, -4, -1, -1, -1, -2, -1
1503688258052,0, -4, -1, -1, 0, -1, -2, 2
1503688258059,0, 0, 2, -2, 0, 0, 1, -1
1503688258074,0, -1, -1, -1, 0, -3, -1, 0
1503688258086,0, 0, -1, -1, -3, -3, 0, -1
1503688258089,0, -2, -1, 0, -2, 1, 0, -1
1503688258104,0, -1, -2, 0, -2, 0, -1, 0
1503688258112,-3, 0, 0, 0, 0, -1, -2, -1
1503688258119,-1, 0, -1, 2, 0, -1, -1, 0
1503688258134,-1, -2, -1, -1, -2, -3, -3, -1
1503688258141,0, -1, -1, -2, 0, -1, -1, -2
1503688258150,-2, 0, 0, -1, -2, 0, 1, 0
1503688258164,-2, 0, 1, -2, 0, -1, -1, -1
1503688258172,-2, -1, -1, -1, -2, -1, 0, 1
1503688258178,0, -1, -1, 0, -2, -1, -1, -3
1503688258179,-2, -4, 0, -2, -3, -1, 1, -2
1503688258194,1, -1, -1, 0, 0, -3, -1, -3
1503688258201,0, 0, -1, -1, -1, -1, 1, 0
1503688258209,0, 0, -1, -2, -1, -1, -4, -3
1503688258224,-1, 0, 0, 0, -1, -2, -2, -1
1503688258231,0, -2, -2, 0, 0, 1, -3, -4
1503688258238,1, -1, -2, -1, 0, 1, -2, 1
1503688258255,-3, 1, 0, 0, -4, -2, 1, 0
1503688258261,-2, 0, -1, -1, 1, -1, 0, 0
1503688258269,2, -1, -3, -1, 2, -1, 0, 2
1503688258284,-2, -1, 0, 1, 0, 0, -1, -2
1503688258292,-2, -2, -1, 0, 0, 0, -1, 0
1503688258299,-1, 0, -1, -2, -3, 0, 0, 2
1503688258314,2, 0, -1, -2, -2, 0, 0, -1
1503688258321,-1, -1, 0, -2, 1, -1, -1, -2
1503688258329,0, -1, -2, 1, -2, -1, -1, -1
