1503954634599,8, -1, 0, 0, -1, 2, 1, 1
1503954634607,-12, -1, -1, 0, 1, 1, -3, -4
1503954634615,-1, 1, -2, -1, 0, -2, -2, -4
1503954634632,-6, -3, 0, -2, -1, -3, 0, -2
1503954634640,1, 0, -1, 0, -1, -2, -1, -6
1503954634644,2, -1, -2, -2, 0, 1, 0, 1
1503954634662,-2, 4, 2, 1, 0, -1, -1, 2
1503954634680,-4, -1, -2, -1, 0, -3, -3, -3
1503954634691,-14, -3, -1, -1, -3, 1, 0, 1
1503954634697,-20, -2, -3, -1, -1, -2, 0, 0
1503954634704,5, 1, 0, -1, 2, 1, -1, -2
1503954634722,8, -1, -3, -1, -3, -13, -9, -2
1503954634727,13, 2, -2, 1, 0, -1, -3, 3
1503954634735,11, -4, -3, -2, -1, 1, 0, 0
1503954634752,-1, 2, 0, 0, -2, -1, 0, -3
1503954634757,0, -1, 0, -1, -2, 0, 2, -1
1503954634764,0, -1, -1, -1, -1, 1, 1, -4
1503954634779,-18, -2, -1, -2, 0, 1, 1, 1
1503954634787,-4, -1, -2, -3, -1, -2, -1, -1
1503954634795,14, -1, 0, 0, 0, -5, -2, -2
1503954634809,1, -3, 0, 1, -1, -1, 0, 2
1503954634818,7, 0, 1, -1, 0, 5, 2, 2
1503954634824,-3, -1, 1, 2, 1, -2, -1, -1
1503954634840,8, 1, 3, 3, 0, 1, 1, 4
1503954634847,6, -1, -1, -4, -3, 6, 3, -3
1503954634857,15, 1, -2, 0, -2, 0, 2, 1
1503954634869,0, 1, 1, 0, 0, -2, 0, -4
1503954634877,-1, -1, 0, -1, 0, -2, -2, -2
1503954634886,-4, -1, -1, -1, -1, -2, -2, -1
1503954634900,-4, 1, 0, -1, 0, 0, -2, 2
1503954634907,-9, -2, 0, -1, -1, 0, -3, 1
1503954634919,2, 0, 0, -2, -2, -2, 0, -1
1503954634920,3, -1, 0, 1, 0, 0, -2, -4
1503954634931,2, 0, 1, 1, -2, -4, 0, 2
1503954634937,-4, -1, -1, 1, -2, 1, 1, -2
1503954634944,8, 0, -1, -1, -1, -1, 0, 0
1503954634959,-6, -3, -3, -4, -2, -1, -2, -2
1503954634967,-5, -1, -1, -3, -1, 1, -2, 1
1503954634975,-2, -2, -3, -3, -1, 5, 1, 2
1503954634990,-9, 1, -2, 0, -1, -1, 1, -1
1503954634997,-8, -2, 0, 2, -1, 1, 1, -4
1503954635004,3, -1, -1, 0, -1, -3, -1, -2
1503954635021,2, 2, -2, -2, 0, -5, 1, 1
1503954635027,5, 1, -1, 0, 0, -3, -4, -3
1503954635036,-14, -4, -1, -2, 0, -1, -3, -2
1503954635052,0, -2, -4, -4, -1, -2, 3, -1
1503954635058,1, -2, 2, 0, 0, -2, 0, 0
1503954635065,1, -1, 0, -1, -1, 0, -2, -2
1503954635079,-7, 0, 0, 1, 0, 1, 1, -4
1503954635094,-1, 0, 1, 1, 0, 2, 3, 1
1503954635096,0, 0, -3, -2, -1, 0, 0, 3
1503954635110,2, -4, -1, 0, 0, -2, -2, -2
1503954635120,-27, -7, -5, -3, -2, -3, -5, -14
1503954635125,-5, -1, 0, 0, 0, -13, -11, -6
1503954635140,12, -1, -2, -2, -2, -2, -2, -2
1503954635147,-5, -1, -1, 1, 1, 2, 0, -2
1503954635157,-8, 2, 0, -2, -1, -3, -2, 1
1503954635169,2, 1, -2, -3, -1, 0, 1, 1
1503954635178,7, -1, -1, 0, 1, 0, -1, 8
1503954635186,-14, -4, -2, -1, 0, 0, -1, -3
1503954635200,11, 0, -2, -1, -1, 0, -3, 5
1503954635207,-5, -4, -4, -3, -1, 1, 1, -1
1503954635215,5, 0, 0, 1, -2, 0, 1, -1
1503954635229,0, 1, -1, -2, -1, 3, 3, -1
1503954635237,4, 1, -3, 0, 1, -2, -2, -2
1503954635244,-4, 0, 0, -1, -1, 1, 0, -1
1503954635259,3, 0, 1, -1, -1, 0, 2, 1
1503954635267,7, 0, -3, 1, 0, -1, -1, -2
1503954635275,-1, -1, 0, -2, -1, 3, 5, 0
1503954635290,13, 0, -2, 0, -4, 1, -1, 0
1503954635297,8, 1, -1, -1, 0, 2, 0, 1
1503954635311,-1, 1, 1, 1, 1, -2, -2, -2
1503954635320,-1, -1, -1, -1, -1, 0, 1, 3
1503954635328,-9, -1, 1, -1, -1, -2, -1, 0
1503954635343,-11, 0, -2, -1, 1, 0, -4, -1
1503954635349,-3, -2, 0, 1, 1, 0, 0, 1
1503954635365,15, -1, -1, -1, 0, -2, -1, -3
1503954635371,-1, -1, -1, -1, -1, -2, -3, -6
1503954635379,-4, 0, 0, 1, 1, -2, -2, 1
1503954635387,0, -1, 1, -2, -2, -1, 2, -2
1503954635402,1, -1, -1, -3, -2, -1, -3, -6
1503954635409,1, -2, -4, -2, 0, 2, 0, -3
