1503600471345,-1, 0, 0, -1, -1, -2, -1, 2
1503600471358,0, 0, 0, 0, 0, 0, -2, 0
1503600471365,1, 0, -2, -1, -1, -2, -1, 0
1503600471379,-3, -2, -1, 0, -1, -1, -1, -4
1503600471388,0, -2, 0, -2, -2, 0, 0, 0
1503600471399,-1, 0, -1, -1, 0, -1, -1, 1
1503600471403,1, 1, 0, 1, 2, -1, 0, -1
1503600471418,3, -2, 0, -2, 0, 0, 2, 5
1503600471426,1, 0, 0, -1, -2, -1, -1, -1
1503600471433,-1, 1, -3, -2, 0, -1, 0, -2
1503600471448,-1, -1, -3, -1, -1, -1, -3, -1
1503600471456,-5, -2, -1, 0, 0, -1, -2, -6
1503600471463,-5, -3, -2, -1, 0, 0, -1, -3
1503600471478,2, 1, 1, -1, -2, 1, 1, 0
1503600471485,-4, -4, -3, -2, -2, -1, -2, -5
1503600471521,4, 2, 1, 1, 0, -1, 1, 3
1503600471523,0, -1, -1, -1, -2, 1, 0, 2
1503600471538,-1, 1, 0, 0, -2, -1, -1, -1
1503600471548,-1, 1, 0, 0, -1, 0, 2, 0
1503600471553,-1, 0, 1, 0, 0, 2, -1, -1
1503600471568,-3, 0, 1, 2, 0, -1, -1, -1
1503600471576,-2, -1, -1, -2, -1, -1, -1, 0
1503600471583,-1, 1, -1, -2, -1, 0, -2, -1
1503600471598,2, -1, -1, -2, -1, 1, 0, 0
1503600471605,1, 0, -1, 0, -1, -1, -1, 0
1503600471616,1, -1, -1, -1, -2, -3, -3, 1
1503600471628,-3, -2, 0, -1, 0, -2, 1, 1
1503600471636,1, -1, 1, -1, 0, 0, -1, 1
1503600471643,0, 0, -1, 1, -2, -1, -2, -1
1503600471658,-3, -4, -3, -2, -1, -3, -2, -3
1503600471665,1, 1, -2, -1, -1, 0, -2, -1
1503600471674,-3, 0, 0, -2, 1, 0, -2, -5
1503600471688,-1, -2, -1, -1, 0, -1, -2, -2
1503600471696,-2, 2, -1, 0, -3, -2, -2, -2
1503600471703,-1, -1, -1, -1, 0, 0, -1, 0
1503600471718,-2, 0, -2, 1, -1, -3, -1, 0
1503600471726,-2, -1, -1, -1, -1, -1, -1, -6
1503600471733,-2, -3, -2, -2, -1, -1, -1, 0
1503600471750,1, -2, 0, 0, -1, -2, -1, 1
1503600471756,-1, 1, -1, 0, -1, 1, 2, 1
1503600471763,-3, 0, -2, -2, 0, 1, 1, -2
1503600471778,1, -1, -1, -3, 0, -2, -2, -2
1503600471785,-4, -3, -1, -2, -2, 0, -4, -3
1503600471793,0, -2, -1, -3, -3, 1, -1, -2
1503600471808,0, -1, -2, -2, -1, -3, 0, 1
1503600471817,1, -1, 1, 1, 0, -1, 1, 0
1503600471823,1, -2, 0, -1, -1, 0, 1, 1
1503600471838,-2, 0, -2, 0, -1, 1, 1, -1
1503600471845,-2, 1, -1, -2, 0, 0, 2, 1
1503600471853,-1, 1, -1, 0, 0, -1, 0, -3
1503600471868,1, 0, -2, -1, -1, -1, -1, 1
1503600471884,-1, 0, 1, 1, -1, 0, 1, 1
1503600471898,4, 2, 0, -2, -1, 0, 0, 4
1503600471905,0, -1, -1, -1, -1, -1, 0, 0
1503600471913,0, 0, -1, 0, 2, -1, 0, 2
1503600471930,-2, -1, -4, -1, -2, -3, -3, -3
1503600471936,-1, -2, -2, 0, -3, -1, -2, -2
1503600471950,-3, 0, 0, 1, -1, 0, 0, -1
1503600471951,0, -3, -1, 1, -1, -2, -3, -3
1503600471959,-1, 1, 1, 2, 0, 0, -1, -2
1503600471965,-3, -2, 1, -1, -1, 0, -1, -4
1503600471980,-1, 0, -1, -3, 0, -2, -2, -2
1503600471988,-2, 0, 1, 0, -2, -1, 0, -2
1503600471996,-3, -2, -1, 0, -1, 0, 0, -2
1503600472010,-3, -2, -1, -2, 0, -1, -2, -5
1503600472018,-1, -1, 1, 0, 0, -3, -1, 1
1503600472026,3, 0, -1, 0, -1, -1, 0, 2
1503600472040,0, -1, -1, 0, -2, 1, -1, -1
1503600472048,1, 0, -2, -1, -2, -2, -1, -2
1503600472056,1, -1, 0, 0, -1, -1, 0, 1
1503600472070,-1, 1, -1, -1, -1, -2, -1, -1
1503600472078,1, 1, 0, 0, 1, -1, -1, 2
1503600472092,1, 0, 0, -1, -2, 0, 0, 0
1503600472100,-2, 0, -1, -1, 0, -1, 0, -2
1503600472108,0, 1, 1, 1, 0, 0, 0, -1
1503600472116,0, -3, -1, 1, -2, 1, 1, -1
1503600472130,0, 0, -1, 0, 0, -1, 0, 2
