1503958514023,1, 2, 4, -4, -1, -2, -1, -5
1503958514031,1, 0, 2, -2, 1, -3, -2, 0
1503958514039,0, 0, 1, -1, -1, -1, 0, -2
1503958514052,6, -1, 4, -7, -3, -1, 0, 1
1503958514060,0, -3, -2, -2, -2, -1, -1, -1
1503958514069,-7, -2, -1, 0, 0, -1, -2, -7
1503958514084,0, 0, 1, -2, 0, 0, -2, -1
1503958514090,-3, -2, -2, 3, -1, 0, 1, -2
1503958514098,0, 1, 3, -5, 3, -1, -1, 0
1503958514112,-1, -2, -5, -1, -2, 0, 1, 1
1503958514120,-3, -4, -1, 2, -1, 1, 1, 2
1503958514127,-1, 2, 0, 1, 1, 0, -1, -1
1503958514143,5, -1, -1, -5, 0, -1, -1, 3
1503958514150,1, -2, 2, -4, -2, 0, -1, -2
1503958514158,-6, 3, -1, 3, -1, 0, -1, -1
1503958514172,0, -3, -6, 2, -3, -2, -2, -2
1503958514181,-3, -1, -1, -3, -3, -2, 0, -3
1503958514187,-1, 0, -1, 1, 0, -1, -1, 1
1503958514202,3, -1, 4, -1, 0, -2, -2, 0
1503958514214,0, -1, 0, -2, 0, -1, 1, 3
1503958514218,-1, -2, 1, 0, -3, -3, -2, -1
1503958514232,-2, 0, 2, 0, -2, 0, -3, 2
1503958514240,2, -1, 3, -6, 0, 1, 0, 3
1503958514248,-1, -4, 1, -3, -1, -3, 0, -3
1503958514268,3, -1, -2, -2, 0, -1, 0, -3
1503958514270,3, 1, 0, 1, -1, 0, -1, 0
1503958514278,-5, 0, -2, 3, -1, -1, -1, -4
1503958514292,-1, 2, 3, -5, 2, 1, -2, -4
1503958514300,-5, 1, 0, 2, -1, 0, -1, -3
1503958514308,2, 0, -3, 1, -1, -1, 1, 3
1503958514323,-1, 0, 2, -1, -1, -2, -1, -3
1503958514330,-2, -2, 0, -1, -3, -1, 0, -4
1503958514338,-1, -1, -2, -1, -2, 0, -1, -1
1503958514353,3, -2, 3, -10, -2, -1, 0, 2
1503958514361,-2, 3, -4, 1, 0, -1, 0, -3
1503958514367,-4, 1, 0, -2, -2, -1, 0, -3
1503958514382,0, -2, -3, -1, -2, 1, 0, 0
1503958514390,0, -1, 2, -1, 0, -1, -1, 3
1503958514398,-1, -3, 1, -2, -3, -1, -1, -3
1503958514414,1, 1, 0, 0, -2, -2, -1, 3
